cod_postal,lat,lon,town
05151,40.65215,-5.34318,Carpio Medianero
05152,40.5844,-5.3604,Montalbo
05153,40.55412,-5.3552,Casillas De Chicapierna
05154,40.55476,-5.40213,Zapardiel De La Cañada
05160,40.70135,-4.74495,Alamedilla Del Berrocal
05162,40.7994,-4.7631,Las Berlanas
05163,40.78425,-4.74175,Monsalupe
05164,40.8431,-4.7682,Hernansancho
05165,40.92225,-4.76112,Cabizuela
05166,40.88225,-4.7363,San Pascual
05190,40.5531,-4.7734,Riofrio
05191,40.5718,-4.8314,Niharra
05192,40.63573,-4.7852,La Serrada
05193,40.7369,-4.489,Blascoeles
05194,40.69272,-4.60464,Brieva
05195,40.6702,-4.55985,Bernuy Salinero
05196,40.6276,-4.6143,Tornadizos De Avila
05197,40.59733,-4.7612,El Fresno
05198,40.54433,-4.8531,Riatas
05200,41.0626,-4.7204,Arevalo
05210,41.065,-5.0909,Horcajo De Las Torres
05211,40.97375,-4.967,Cabezas Del Pozo
05212,41.01768,-4.8761,Aldeaseca
05213,41.0062,-4.8599,Langa
05214,40.924,-4.6405,Pajares De Adaja
05215,41.09045,-4.79598,Palacios De Goda
05216,41.0033,-4.77614,Magazos
05217,40.94972,-4.85398,Jaraices
05220,41.07535,-5.00905,Villar De Matacabras
05229,41.07235,-4.92753,Castellanos De Zapardiel
05230,40.6024,-4.3345,Las Navas Del Marques
05239,40.61033,-4.2881,Hoyo De La Guija
05240,40.594,-4.4115,Navalperal De Pinares
05250,40.5008,-4.4236,El Hoyo De Pinares
05260,40.457,-4.4644,Cebreros
05267,40.5433,-4.5403,San Bartolome De Pinares
05268,40.5427,-4.5804,Herradon De Pinares
05270,40.4135,-4.501,El Tiemblo
05278,40.41193,-4.48803,El Burguillo
05279,40.39875,-4.481,Cerro De Guisando
05280,40.7519,-4.6658,Mingorria
05289,40.74163,-4.59832,Saornil De Voltoya
05290,40.88555,-4.6097,Blascosancho
05291,40.8092,-4.51127,Maello
05292,40.82235,-4.64205,Velayos
05294,40.60695,-4.51515,Navalgrande
05296,40.98358,-4.6363,Orbita
05298,41.0213,-5.04227,Mamblas
05299,41.1155,-4.9735,Moraleja De Matacabras
05300,40.8712,-4.97,Crespos
05301,40.92825,-5.03125,Muñosancho
05309,40.87013,-4.9454,Rivilla De Barajas
05310,40.9284,-4.9638,Fontiveros
05320,40.7419,-4.746,Cardeñosa
05350,40.78925,-4.8747,Morañuela
05357,40.77542,-4.91039,San Martin De Las Cabezas
05358,40.85354,-4.86074,Papatrigo
05369,40.8587,-5.0601,Narros Del Castillo
05370,40.94965,-5.07975,Flores De Avila
05380,40.8775,-5.1097,Salvadios
05400,40.21715,-5.0723,La Parra
05410,40.2599,-5.0175,Mombeltran
05412,40.2751,-4.9822,San Esteban Del Valle
05413,40.269,-4.999,Santa Cruz Del Valle
05414,40.2942,-5.0094,Cuevas Del Valle
05415,40.2502,-5.1037,El Hornillo
05416,40.2662,-5.0859,El Arenal
05417,40.2224,-5.14,Guisando
05418,40.16425,-5.0142,Ramacastañas
05420,40.2912,-4.5838,Fuente De La Salud
05427,40.2348,-4.61275,Fresnedilla
05428,40.3247,-4.5726,Casillas
05429,40.3143,-4.52425,Navahondilla
05430,40.3021,-4.6372,La Adrada
05440,40.318,-4.6992,Piedralaves
05450,40.2849,-4.765,Casavieja
05460,40.2774,-4.8526,Gavilanes
05461,40.2962,-4.837,Mijares
05470,40.2427,-4.9118,Pedro Bernardo
05480,40.1547,-5.2419,Candeleda
05489,40.1705,-5.3393,El Raso
05490,40.205,-4.9355,Lanzahita
05491,40.1876,-4.995,La Higuera
05492,40.1725,-5.166,Poyales Del Hoyo
05500,40.4648,-5.3283,Piedrahita
05510,40.5084,-5.4048,Santa Maria Del Berrocal
05514,40.51329,-5.27226,Navaescurial
05515,40.4652,-5.33635,La Almohalla
05516,40.47201,-5.40659,San Bartolome De Corneja
05520,40.62106,-4.89471,Oco
05530,40.59467,-4.90207,Salobralejo
05540,40.59202,-4.98748,Guareña
05560,40.56579,-5.08254,Pascualmuñoz
05571,40.51012,-5.19905,Pajarejos
05580,40.38707,-5.43393,"Collado, El (Santa Maria De Los Caballeros)"
05591,40.5765,-5.18,Villanueva Del Campillo
05592,40.42984,-5.35726,Navamuñana
05593,40.41087,-5.39682,La Aldehuela
05600,40.3571,-5.5237,El Barco De Avila
05610,40.4043,-5.6357,Becedas
05619,40.4216,-5.63443,Medinilla
05620,40.35022,-5.56624,Casas De La Sierra
05621,40.31445,-5.62307,Los Narros
05630,40.34519,-5.3956,La Lastra Del Cano
05631,40.36283,-5.30205,Zapardiel De La Ribera
05633,40.3601,-5.249,San Juan De Gredos
05634,40.3578,-5.18765,Hoyos Del Espino
05635,40.3634,-5.14445,Navarredonda De Gredos
05690,40.3219,-5.46508,Los Guijuelos
05691,40.34636,-5.5947,Serrania
05692,40.3962,-5.527,Navamorisca
05693,40.31091,-5.58429,Hustias
05694,40.40505,-5.58115,Palacios De Becedas
05695,40.4365,-5.466,La Horcajada
05696,40.40435,-5.48482,Vallehondo
05697,40.30295,-5.52349,Cabezas Bajas
06001,38.8802,-6.9724,Badajoz
06002,38.8785,-6.9681,Badajoz
06003,38.8723,-6.9675,Badajoz
06004,38.8715,-6.9739,Badajoz
06005,38.8742,-6.9783,Badajoz
06006,38.8779,-6.9706,Badajoz
06007,38.8817,-6.9642,Badajoz
06008,38.8798,-6.9569,Badajoz
06009,38.87725,-6.94345,Badajoz
06010,38.867,-6.9662,Badajoz
06011,38.8639,-6.9881,Badajoz
06012,38.8779,-6.9706,Badajoz
06050,38.8779,-6.9706,Base Aerea Talavera Real
06070,38.8779,-6.9706,Badajoz
06071,38.8779,-6.9706,Badajoz
06080,38.8779,-6.9706,Badajoz
06100,38.6844,-7.0992,Olivenza
06105,38.5128,-7.2811,Cheles
06106,38.6333,-7.1573,San Benito De La Contienda
06107,38.7258,-7.2146,Villarreal
06108,38.6272,-7.08955,Santo Domingo
06109,38.6246,-7.1859,San Rafael De Olivenza
06110,38.376,-7.1675,Villanueva Del Fresno
06120,38.276,-6.9187,Oliva De La Frontera
06129,38.3313,-6.9553,Zahinos
06130,38.6706,-6.9804,Valverde De Leganes
06131,38.5167,-7.0707,Alconchel
06132,38.447,-6.9752,Higuera De Vargas
06133,38.5286,-7.0171,Taliga
06134,38.2424,-7.1196,Valencia Del Mombuey
06140,38.8779,-6.7686,Talavera La Real
06150,38.6148,-6.6268,Santa Marta
06160,38.5154,-6.8485,Barcarrota
06170,38.7632,-6.80705,La Albuera
06171,38.6133,-6.8215,Almendral
06172,38.6191,-6.7958,Torre De Miguel Sesmero
06173,38.5869,-6.7493,Nogales
06174,38.5102,-6.7863,Salvaleon
06175,38.4909,-6.6842,Salvatierra De Los Barros
06176,38.53395,-6.6368,La Parra
06177,38.3789,-6.8037,Valle De Matamoros
06178,38.3664,-6.7886,Valle De Santa Ana
06180,38.9094,-6.6956,Gevora Del Caudillo
06181,38.9223,-6.9028,Sagrajas
06182,38.9536,-6.7398,Alcazaba
06183,38.9094,-6.6956,Novelda Del Guadiana
06184,38.9094,-6.6956,Pueblonuevo Del Guadiana
06185,38.8903,-6.701,Valdelacalzada
06186,38.9294,-6.6909,Guadiana Del Caudillo
06187,38.8517,-6.6803,Guadajira
06190,39.1097,-6.6892,La Roca De La Sierra
06191,39.1763,-6.6276,Puebla De Obando
06192,39.1331,-6.8476,Villar Del Rey
06193,39.05,-6.9,Puente De Zapaton
06194,38.9193,-6.7223,Valdebotoa
06195,38.9121,-6.7698,Villafranco Del Guadiana
06196,38.73783,-6.64562,Cortegana
06197,38.70475,-6.71135,Entrin Bajo
06200,38.681,-6.4064,Almendralejo
06207,38.6466,-6.4875,Aceuchal
06208,38.6129,-6.5091,Villalba De Los Barros
06209,38.7253,-6.539,Solana De Los Barros
06210,38.7904,-6.3767,Torremegia
06220,38.5614,-6.3381,Villafranca De Los Barros
06225,38.5518,-6.2377,Ribera Del Fresno
06226,38.4833,-6.1833,Hinojosa Del Valle
06227,38.4469,-6.0567,Llera
06228,38.5538,-6.0691,Hornachos
06229,38.5703,-6.1958,Puebla Del Prior
06230,38.45,-6.3833,Los Santos De Maimona
06240,38.25,-6.3,Fuente De Cantos
06249,38.3,-6.3167,Calzadilla De Los Barros
06250,38.2988,-6.209,Bienvenida
06260,38.0882,-6.2722,Monesterio
06270,38.1167,-6.5167,Segura De Leon
06280,38.0687,-6.5388,Fuentes De Leon
06290,38.3558,-6.1652,Usagre
06291,38.15,-6.2,Montemolin
06292,38.1,-6.3333,Calera De Leon
06293,38.0833,-6.4167,Cabeza La Vaca
06300,38.4229,-6.4166,Zafra
06310,38.4,-6.4,Puebla De Sancho Perez
06320,38.3333,-6.4,Medina De Las Torres
06329,38.334,-6.4751,Atalaya
06330,38.2667,-6.4667,Valencia Del Ventoso
06340,38.1692,-6.6537,Fregenal De La Sierra
06350,38.1409,-6.6892,Higuera La Real
06360,38.5266,-6.4478,Fuente Del Maestre
06370,38.3801,-6.5904,Burguillos Del Cerro
06378,38.3271,-6.5365,Valverde De Burguillos
06380,38.3206,-6.7726,Jerez De Los Caballeros
06389,38.3098,-6.71427,La Bazana
06390,38.5121,-6.5639,Feria
06391,38.453,-6.5197,La Lapa
06392,38.3819,-6.3279,El Raposo
06393,38.3985,-6.476,Alconera
06394,38.1475,-6.5595,Bodonal De La Sierra
06400,38.9564,-5.8612,Don Benito
06410,39.10247,-5.95828,Santa Amalia
06411,38.9626,-5.9578,Medellin
06412,39.05143,-5.9013,Ruecas
06413,38.9359,-5.933,Mengabril
06415,38.9695,-6.0257,Yelbes
06420,38.7238,-5.5453,Castuera
06427,38.5888,-5.4457,Monterrubio De La Serena
06428,38.6394,-5.5375,Puerto Hurraco
06429,38.7001,-5.4951,Benquerencia De La Serena
06430,38.6513,-5.6606,Zalamea De La Serena
06439,38.651,-5.6066,Esparragosa De La Serena
06440,38.6747,-5.6405,Malpartida De La Serena
06441,38.6462,-5.7413,Higuera De La Serena
06442,38.5206,-5.8433,Retamal De Llerena
06443,38.502,-5.8314,Campillo De Llerena
06444,38.4052,-6.004,Valencia De Las Torres
06445,38.375,-5.9992,Higuera De Llerena
06446,38.5206,-5.8433,San Cristobal De Zalamea
06450,38.746,-5.6723,Quintana De La Serena
06458,38.7101,-5.7985,Valle De La Serena
06459,38.7974,-5.7046,La Guarda
06460,38.8632,-5.6176,Campanario
06468,38.8956,-5.7313,Magacela
06469,38.919,-5.67,La Coronada
06470,38.8594,-6.0999,Guareña
06473,38.8629,-6.1975,Villagonzalo
06474,38.915,-6.0681,Valdetorres
06475,38.7905,-6.124,Oliva De Merida
06476,38.6928,-6.1345,Palomas
06477,38.6646,-6.1022,Puebla De La Reina
06478,38.8142,-6.0206,Manchita
06479,38.8373,-6.0992,Cristina
06480,38.9097,-6.6174,Montijo
06486,39.0633,-6.5052,La Nava De Santiago
06487,39.1476,-6.4362,Cordobilla De Lacara
06488,39.1539,-6.3383,Carmonita
06489,39.0685,-6.4745,"Lacara, De (Poblado)"
06490,38.8944,-6.6259,Puebla De La Calzada
06498,38.8488,-6.6236,Lobon
06499,38.8743,-6.5873,Barbaño
06500,39.3613,-7.1377,San Vicente De Alcantara
06510,39.2202,-7.0003,Alburquerque
06518,39.2078,-7.1719,La Codosera
06519,39.2132,-7.14438,El Marco
06600,38.7223,-5.2195,Cabeza Del Buey
06610,38.8196,-5.1143,Peñalsordo
06611,38.8071,-5.1568,Zarza Capilla
06612,38.8201,-5.0841,Capilla
06613,38.6713,-5.3671,Helechal
06614,38.7,-5.2833,Almorchon
06615,38.7,-5.2833,"Nava, La (De Almorchon)"
06620,38.9752,-5.2697,Esparragosa De Lares
06630,38.9865,-5.2563,Puebla De Alcocer
06640,39.0376,-5.2339,Talarrubias
06650,38.9772,-5.0498,Siruela
06655,38.9259,-5.1467,Sancti-Spiritus
06656,38.8802,-5.0475,Garlitos
06657,38.9107,-5.1225,Risco
06658,38.9915,-4.9475,Tamurejo
06659,38.9562,-4.9106,Baterno
06660,39.1329,-4.9351,Fuenlabrada De Los Montes
06670,39.1684,-5.0505,Herrera Del Duque
06678,39.2139,-4.7923,Villarta De Los Montes
06679,39.1883,-5.1354,Peloche
06680,39.2848,-5.0901,Castilblanco
06689,39.2439,-5.1907,Valdecaballeros
06690,39.0496,-4.9988,Garbayuela
06691,39.3904,-5.0042,Pantano De Cijara
06692,39.3249,-4.7773,Helechosa De Los Montes
06700,38.9766,-5.7974,Villanueva De La Serena
06710,39.0161,-5.8066,Entrerrios
06711,39.0161,-5.8066,Gargaligas
06712,39.0161,-5.8066,Zurbaran
06713,39.0843,-5.6255,Los Guadalperales
06714,38.9183,-5.801,La Haba
06715,39.0535,-5.8084,Rena
06716,39.0765,-5.8107,Villar De Rena
06717,39.06335,-5.7732,Palazuelo
06718,39.0161,-5.8066,Castillo De La Encomienda
06719,39.0721,-5.7566,El Torviscal
06720,39.0335,-5.7108,Valdivia
06730,39.09615,-5.5341,Obando
06731,39.1296,-5.5632,Vegas Altas
06740,39.0062,-5.5344,Orellana La Vieja
06750,39.0314,-5.4986,Orellana De La Sierra
06760,39.0944,-5.4681,Navalvillar De Pela
06770,39.1082,-5.3308,Casas De Don Pedro
06800,38.9161,-6.3437,Merida
06810,38.8877,-6.3873,Calamonte
06820,38.8484,-6.2748,Don Alvaro
06830,38.8179,-6.2171,La Zarza
06840,38.7855,-6.246,Alange
06850,38.8544,-6.454,Arroyo De San Servan
06860,38.9436,-6.4349,Esparragalejo
06870,38.9201,-6.4777,La Garrovilla
06880,38.9009,-6.5376,Torremayor
06890,38.9112,-6.22,Valverde De Merida
06891,39.0008,-6.2898,Mirandilla
06892,38.9518,-6.2572,Trujillanos
06893,38.9501,-6.1864,San Pedro De Merida
06894,39.0334,-6.33405,El Carrascalejo
06900,38.2374,-6.0163,Llerena
06906,38.0833,-6.0833,Puebla Del Maestre
06907,38.1167,-6.15,Pallares
06908,38.0167,-6.0833,Santa Maria La Nava
06909,38.1908,-5.9964,Trasierra
06910,38.3167,-5.5833,Granja De Torrehermosa
06919,38.3167,-5.5833,Peraleda Del Zaucejo
06920,38.2591,-5.6772,Azuaga
06927,38.2167,-5.8167,Valverde De Llerena
06928,38.1225,-5.6918,Malcocinado
06929,38.2369,-5.5523,La Cardenchosa
06930,38.2821,-5.8297,Berlanga
06939,38.3659,-5.8375,Maguilla
06940,38.2595,-5.8648,Ahillones
06950,38.3,-6.0833,Villagarcia De La Torre
06960,38.2,-5.9667,Casas De Reina
06970,38.1862,-5.9488,Reina
06980,38.15,-5.9,Fuente Del Arco
07001,39.5694,2.6502,Palma De Mallorca
07002,39.5694,2.6502,Palma De Mallorca
07003,39.5694,2.6502,Palma De Mallorca
07004,39.5694,2.6502,Palma De Mallorca
07005,39.5694,2.6502,Palma De Mallorca
07006,39.5694,2.6502,Palma De Mallorca
07007,39.5694,2.6502,Palma De Mallorca
07008,39.5694,2.6502,Palma De Mallorca
07009,39.5694,2.6502,Palma De Mallorca
07010,39.5694,2.6502,Palma De Mallorca
07011,39.5694,2.6502,Palma De Mallorca
07012,39.5694,2.6502,Palma De Mallorca
07013,39.5694,2.6502,Palma De Mallorca
07014,39.5694,2.6502,Palma De Mallorca
07015,39.5694,2.6502,Palma De Mallorca
07070,39.5694,2.6502,Palma De Mallorca
07071,39.5694,2.6502,Palma De Mallorca
07080,39.5694,2.6502,Palma De Mallorca
07100,39.7662,2.7152,S'Horta (Soller)
07101,39.7711,2.7348,Biniaraix
07108,39.7976,2.6964,Port De Soller
07109,39.7824,2.7409,Fornalutx
07110,39.6961,2.7004,Bunyola
07120,39.61303,2.65232,Son Sardina
07121,39.5694,2.6502,Palma De Mallorca
07122,39.5694,2.6502,Palma De Mallorca
07140,39.64645,2.89815,Sencelles
07141,39.62682,2.757,Es Pont D'Inca/El Pont D'Inca
07142,39.6195,2.8349,Alqueries
07143,39.64125,2.8594,Biniali
07144,39.6569,2.9495,Jornets
07150,39.5749,2.4201,Andratx
07157,39.5443,2.3894,Port D'Andratx
07159,39.58005,2.3509,Arraco (S')
07160,39.53795,2.4482,Peguera
07170,39.6901,2.6316,Valldemossa
07179,39.757,2.6522,Alconasser
07180,39.49987,2.47723,El Toro
07181,39.55492,2.57546,Palmanova
07183,39.5258,2.4814,Costa De La Calma
07184,39.5657,2.5062,Calvia
07190,39.66873,2.5788,Esporles
07191,39.6874,2.5146,Banyalbufar
07192,39.6535,2.4811,Estellencs
07193,39.6263,2.61503,Palmanyola
07194,39.6252,2.5276,Puigpunyent
07195,39.6098,2.5052,Galilea
07196,39.5785,2.4703,"Capdella, Es"
07198,39.5701,2.68308,Palma De Mallorca
07199,39.56243,2.71453,Pla De Sant Jordi
07200,39.4696,3.1487,Felanitx
07208,39.4166,3.1382,Carritxo (Es)
07209,39.4431,3.1432,Las Canteras
07210,39.5597,2.8936,Algaida
07220,39.5997,2.9237,Pina
07230,39.5674,2.9819,Montuiri
07240,39.5964,3.0393,Sant Joan
07250,39.5689,3.0881,Vilafranca De Bonany
07260,39.5148,3.0235,Porreres
07300,39.7204,2.9094,Inca
07310,39.7752,2.9647,Campanet
07311,39.7581,2.9835,Buger
07312,39.7497,2.8728,Mancor De La Vall
07313,39.7545,2.9011,Selva
07314,39.7712,2.902,Caimari
07315,39.83276,2.83618,Cala Tuent
07316,39.7654,2.9345,Moscari
07320,39.7535,2.8734,Santa Maria Del Cami (Isla De Mallorca)
07330,39.6687,2.8124,Consell
07340,39.7044,2.7918,Alaro
07349,39.7346,2.7604,Orient
07350,39.68785,2.8438,Biniagual
07360,39.7185,2.8676,Lloseta
07369,39.7307,2.8716,Biniamar
07400,39.87283,3.3595,Alcudia
07420,39.7692,3.0239,Pobla (Sa)
07430,39.6993,3.0068,Llubi
07440,39.7353,3.0553,Muro
07450,39.7019,3.1041,Santa Margalida
07458,39.9236,3.8242,Ca'N Picafort
07459,39.7345,3.2294,Son Serra De Marina
07460,39.8782,3.0165,Pollença
07469,39.8768,3.0163,Cala Sant Vicenç (Pollença)
07470,39.9075,3.0814,Base Aeria De Pollença
07500,39.5688,3.2085,Manacor
07509,39.5135,3.2166,Son Macia
07510,39.6434,3.0101,Sineu
07511,39.6228,2.9376,Ruberts
07518,39.6184,2.9749,Lloret De Vistalegre
07519,39.6631,3.073,Maria De La Salut
07520,39.6133,3.1129,Petra
07529,39.6505,3.1119,Ariany
07530,39.6101,3.2838,Sant Llorenç Des Cardassar
07540,39.6472,3.2643,Son Carrio (Mallorca)
07550,39.6205,3.3598,Son Servera
07559,39.62487,3.40187,Cala Bona
07560,39.6048,3.38485,Sa Coma (Cala Millor)
07570,39.6931,3.3498,Arta
07579,39.7376,3.2768,Colonia De Sant Pere
07580,39.7023,3.4328,Capdepera
07589,39.71218,3.44188,Cala Provensals
07590,39.7109,3.46318,Cala Gat
07600,39.5347,2.7001,Ses Cadenas
07608,39.5695,2.65,Palma De Mallorca
07609,39.50827,2.71356,Son Veri Nou (Urbanitzacio)
07610,39.54407,2.7015,Can Pastilla
07611,39.5694,2.6502,Palma De Mallorca
07620,39.4904,2.8913,Llucmajor
07629,39.5264,2.9156,Randa
07630,39.43105,3.0193,El Palmer
07638,39.3181,2.992,Colonia De Sant Jordi
07639,39.36386,2.8857,S'Estanyol
07640,39.3383,3.0527,Salines (Ses)
07650,39.3546,3.1291,Santanyi
07659,39.33,3.1455,Cala Santanyi
07660,39.3781,3.2348,Cala D'Or
07669,39.387,3.22907,"Horta, S' (Felanitx)"
07670,39.42265,3.26215,Portocolom
07680,39.4576,3.2772,Portocristo/Port De Manacor
07687,39.4576,3.2772,S'Illot-Cala Morlanda
07688,39.4527,3.2681,Cala Murada
07689,39.4636,3.2784,Calas De Mallorca
07690,39.33693,3.11012,Son Moger
07691,39.36693,3.19205,Barca Trencada
07700,39.8885,4.2658,"Murta, Es"
07701,39.8885,4.2658,Mao
07702,39.8885,4.2658,Mao
07703,39.8885,4.2658,Mao
07710,39.8526,4.2594,Sant Lluis
07711,39.8229,4.2349,Binibequer
07712,39.87092,4.2165,Es Canutells/Els Canutells
07713,39.84133,4.28093,Alcaufar
07714,39.8885,4.2658,Mao
07720,39.8684,4.2877,Es Castell
07730,39.91525,3.94921,"Argentina, La (Urbanitzacio)"
07740,39.97085,4.02093,Covas Novas (Mercadal)
07748,39.9894,3.9773,Playa De Fornells (Urbanitzacio)
07749,39.9236,3.8242,Es Migjorn Gran/El Migjorn Gran
07750,39.96033,3.98727,Cala Galdana
07760,40.0011,3.8414,Ciutadella De Menorca
07769,39.97671,3.81451,Son Blanc (Ciutadella De Menorca)
07800,38.9088,1.43065,Eivissa
07810,39.0789,1.514,Sant Joan De Labritja
07811,39.0758,1.591,Punta Grossa
07812,39.0535,1.4905,Sant Llorenç De Balafia
07813,38.99152,1.45532,Can Cabrit
07814,38.999,1.4285,Santa Gertrudis De Fruitera
07815,39.0537,1.4369,Port De Sant Miquel (Urbanitzacio)
07816,39.0379,1.3819,Sant Mateu D'Albarca
07817,39.0535,1.4905,Sant Josep De Sa Talaia (Sa Carroca)
07818,39.0535,1.4905,Sant Josep De Sa Talaia (Sant Francesc De S'Estany)
07819,39.0535,1.4905,Nuestra Señora De Jesus
07820,38.9807,1.3036,Sant Antoni De Portmany
07828,39.0333,1.3333,Santa Agnes De Corona
07829,38.95315,1.26715,Sant Josep De Sa Talaia (Cala Bou)
07830,38.9419,1.2907,Sant Josep De Sa Talaia (Cala Vedella)
07839,38.9419,1.2907,Sant Josep De Sa Talaia (Urbanitzacio Vista Alegre-Sa Caixota)
07840,38.9846,1.5341,Santa Eularia Des Riu
07849,39.6792,3.4542,Santa Eularia Del Riu (Can Guasch) (Barriada)
07850,39.0345,1.5653,Santa Eularia Del Riu (Cala Boix) (Urbanitzacio)
07860,38.6819,1.4085,Cap De Barbaria
07870,38.731,1.4183,La Savina
07871,38.7148,1.45625,Sant Ferran De Ses Roques
07872,38.67128,1.5431,Faro De La Mola
08001,41.3799,2.1687,Barcelona
08002,41.3823,2.176,Barcelona
08003,41.3831,2.1848,Barcelona
08004,41.3722,2.1593,Barcelona
08005,41.3984,2.2005,Barcelona
08006,41.4008,2.1481,Barcelona
08007,41.3898,2.1643,Barcelona
08008,41.3937,2.1586,Barcelona
08009,41.3953,2.1698,Barcelona
08010,41.3913,2.1749,Barcelona
08011,41.3846,2.1595,Barcelona
08012,41.4023,2.157,Barcelona
08013,41.4007,2.1792,Barcelona
08014,41.376,2.1382,Barcelona
08015,41.379,2.1552,Barcelona
08016,41.4373,2.1795,Barcelona
08017,41.4093,2.1129,Barcelona
08018,41.4039,2.192,Barcelona
08019,41.4158,2.2185,Barcelona
08020,41.4245,2.2091,Barcelona
08021,41.397,2.1423,Barcelona
08022,41.407,2.1346,Barcelona
08023,41.4129,2.1454,Barcelona
08024,41.4112,2.1588,Barcelona
08025,41.4079,2.1705,Barcelona
08026,41.4118,2.1838,Barcelona
08027,41.4225,2.1856,Barcelona
08028,41.378,2.1278,Barcelona
08029,41.3868,2.1424,Barcelona
08030,41.4327,2.2058,Barcelona
08031,41.4324,2.1655,Barcelona
08032,41.4248,2.1599,Barcelona
08033,41.4551,2.1827,Barcelona
08034,41.3859,2.1066,Barcelona
08035,41.4262,2.1413,Barcelona
08036,41.3906,2.1521,Barcelona
08037,41.3998,2.1651,Barcelona
08038,41.359,2.1451,Barcelona
08039,41.3539,2.1578,Barcelona
08040,41.345,2.1272,Barcelona
08041,41.4185,2.1763,Barcelona
08042,41.4434,2.1727,Barcelona
08070,41.3888,2.159,Barcelona
08071,41.3888,2.159,Barcelona
08075,41.3888,2.159,Barcelona
08080,41.3888,2.159,Barcelona
08100,41.5403,2.2131,Mollet Del Valles
08104,41.5623,2.1981,Gallecs
08105,41.5167,2.2333,"Conreria, La (Sant Fost Campcentelles)"
08106,41.5167,2.25,Santa Maria De Martorelles
08107,41.5269,2.2375,Martorelles
08110,41.47995,2.19805,La Vallençana
08120,41.5172,2.198,La Llagosta
08130,41.52743,2.18945,Mogoda
08140,41.62695,2.17815,Caldes De Montbui
08146,41.6934,2.1152,Gallifa
08148,41.8692,2.1122,"Estany, L'"
08150,41.5748,2.2331,Parets Del Valles
08160,41.55,2.2419,Montmelo
08170,41.5333,2.2667,Montornes Del Valles
08171,41.4667,2.0833,Sant Cugat Del Valles
08172,41.4667,2.0833,Sant Cugat Del Valles
08173,41.4667,2.0833,Sant Cugat Del Valles
08174,41.4667,2.0833,Sant Cugat Del Valles
08178,41.8261,2.1754,Collsuspina
08180,41.8111,2.0984,Moia
08181,41.6098,2.1368,Sentmenat
08182,41.7,2.1667,Sant Feliu De Codines
08183,41.74717,2.11027,Granera
08184,41.6802,2.1723,Palau-Solita I Plegamans
08185,41.5905,2.2412,Lliça De Vall
08186,41.6167,2.2333,Lliça D'Amunt
08187,41.65,2.2333,Santa Eulalia De Ronçana
08188,41.5381,2.2976,Vallromanes
08189,41.7281,2.1546,Sant Quirze Safaja
08190,41.4667,2.0833,Sant Cugat Del Valles
08191,41.4923,2.033,Rubi
08192,41.5333,2.0833,Sant Quirze Del Valles
08193,41.49775,2.0841,Universitat Autonoma De Barcelona
08194,41.5333,2.0833,"Fonts, Les (Sant Quirze Del Valles)"
08195,41.4667,2.0833,Sant Cugat Del Valles
08196,41.4667,2.0833,"Planes, Les (Ver Callejero Sant Cugat)"
08197,41.4667,2.0833,Sant Cugat Del Valles
08198,41.4667,2.0833,Sant Cugat Del Valles
08199,41.4883,2.0782,Montserrat (Monestir)
08200,41.5433,2.1094,Sabadell
08201,41.5458,2.1053,Sabadell
08202,41.548,2.1127,Sabadell
08203,41.5374,2.1147,Sabadell
08204,41.5274,2.1163,Sabadell
08205,41.5289,2.0988,Sabadell
08206,41.5525,2.0898,Sabadell
08207,41.5686,2.0897,Sabadell
08208,41.5579,2.1037,Sabadell
08210,41.5159,2.1246,Barbera Del Valles
08211,41.6167,2.075,Castellar Del Valles
08212,41.6802,2.0541,Sant Llorenç Savall
08213,41.55,2.15,Polinya
08214,41.5965,2.0982,Badia Del Valles
08220,41.5667,2.0167,Terrassa
08221,41.5635,2.0127,Terrassa
08222,41.5636,2.0268,Terrassa
08223,41.5543,2.0201,Terrassa
08224,41.5601,2.0005,Terrassa
08225,41.5745,2.0079,Terrassa
08226,41.5744,2.0243,Terrassa
08227,41.5684,2.0271,Terrassa
08228,41.55195,2.0295,"Fonts, Les (Terrassa)"
08230,41.599,2.02657,Matadepera
08231,41.5262,1.9578,Ullastrell
08232,41.5558,1.9539,Viladecavalls
08233,41.6043,1.92,Vacarisses
08240,41.725,1.8448,Viladordis
08241,41.7247,1.8282,Manresa
08242,41.7324,1.8229,Manresa
08243,41.7322,1.8369,Manresa
08248,41.725,1.8266,Manresa
08250,41.7455,1.8048,Sant Joan De Vilatorrada
08251,41.78355,1.84255,Castellnou De Bages
08253,41.6833,1.7667,Sant Salvador De Guardiola
08254,41.7311,1.7317,El Pont De Vilomara I Rocafort
08255,41.6667,1.7,Castellfollit Del Boix
08256,41.73845,1.6681,Aguilar De Segarra
08259,41.75285,1.69105,Fonollosa
